-607959.601959 -6872464.421992 -14915.269074,-188381.218979 -5291294.606660 4413954.393015,319150.415419 -1231381.299560 6770404.316895,676923.374431 3404746.634834 5952136.673019,717417.878564 6446988.637223 2341350.333590,421561.381354 6468287.452484 -2369429.276206,-71381.637441 3464346.022756 -5970764.648234,-530789.675443 -1153746.530747 -6785760.960266,-742851.833425 -5234924.470596 -4437605.293083,2922557.005478 -6046202.077989 1573735.047811,2053440.513015 -3590605.780548 5511865.906454,222473.534306 546148.157670 6863394.803480,-1712975.825237 4427187.568967 4996818.079729,-2846438.125946 6234584.407884 784739.758624,-2646503.213543 5121198.453714 -3796475.955906,-1210210.991958 1615703.931910 -6601805.108819,789736.669165 -2641794.387713 -6328929.753957,2422176.310992 -5668892.994709 -3103972.507761,5160503.697457 -3383175.266790 3077156.997871,2466289.108587 -1244583.426411 6311688.113775,-1382500.257215 1476206.596835 6585673.687724,-4584561.673156 3505837.587136 3771163.626944,-5638779.929519 3892675.158369 -814368.405602,-4053068.374370 2457055.571486 -5018739.164909,-576520.179682 -124566.507375 -6878353.449945,3168486.527061 -2647956.216175 -5532082.107479,5436512.884174 -3936680.203062 -1602769.028725,5291294.606660 -188381.218979 4413954.393015,1231381.299560 319150.415419 6770404.316895,-3404746.634834 676923.374431 5952136.673019,-6446988.637223 717417.878564 2341350.333590,-6468287.452484 421561.381354 -2369429.276206,-3464346.022756 -71381.637441 -5970764.648234,1153746.530747 -530789.675443 -6785760.960266,5234924.470596 -742851.833425 -4437605.293083,6872464.421992 -607959.601959 -14915.269074,3590605.780548 2053440.513015 5511865.906454,-546148.157670 222473.534306 6863394.803480,-4427187.568967 -1712975.825237 4996818.079729,-6234584.407884 -2846438.125946 784739.758624,-5121198.453714 -2646503.213543 -3796475.955906,-1615703.931910 -1210210.991958 -6601805.108819,2641794.387713 789736.669165 -6328929.753957,5668892.994709 2422176.310992 -3103972.507761,6046202.077989 2922557.005478 1573735.047811,1244583.426411 2466289.108587 6311688.113775,-1476206.596835 -1382500.257215 6585673.687724,-3505837.587136 -4584561.673156 3771163.626944,-3892675.158369 -5638779.929519 -814368.405602,-2457055.571486 -4053068.374370 -5018739.164909,124566.507375 -576520.179682 -6878353.449945,2647956.216175 3168486.527061 -5532082.107479,3936680.203062 5436512.884174 -1602769.028725,3383175.266790 5160503.697457 3077156.997871
-608423.643873 -6868896.854006 212682.533366,-175708.295879 -5142981.377141 4585971.881105,339009.751048 -1007929.116877 6806224.676975,694678.694105 3598771.564187 5835045.445354,724743.144721 6520648.299338 2126094.289282,415039.258166 6387095.006916 -2581785.866802,-88656.598839 3266774.297704 -6080918.363014,-550768.786835 -1375418.309176 -6742713.996521,-756223.203921 -5377492.270397 -4261230.330089,2898361.213677 -5995843.108431 1794413.150633,1975402.528010 -3423491.244497 5644808.143364,127187.738418 751660.232736 6846405.015038,-1780927.229756 4574939.034518 4837822.713978,-2855171.288604 6255249.108311 558207.785979,-2592004.069710 5005294.730510 -3984204.190648,-1118157.309958 1417820.172474 -6663228.793194,876449.480321 -2829480.624146 -6235677.586306,2463108.973027 -5758808.433302 -2899175.969189,5074042.691510 -3323228.413710 3278963.809512,2294285.982207 -1124015.795480 6398397.830544,-1559486.023159 1600932.037240 6516784.564843,-4683672.422552 3576323.633323 3578838.976873,-5613496.394323 3875847.016488 -1039909.409301,-3915543.015876 2361024.592338 -5171766.105722,-391238.084961 -254793.554738 -6887791.579949,3315306.935493 -2751782.831998 -5393576.412274,5476150.782181 -3965485.407489 -1380571.404870,5142981.377141 -175708.295879 4585971.881105,1007929.116877 339009.751048 6806224.676975,-3598771.564187 694678.694105 5835045.445354,-6520648.299338 724743.144721 2126094.289282,-6387095.006916 415039.258166 -2581785.866802,-3266774.297704 -88656.598839 -6080918.363014,1375418.309176 -550768.786835 -6742713.996521,5377492.270397 -756223.203921 -4261230.330089,6868896.854006 -608423.643873 212682.533366,3423491.244497 1975402.528010 5644808.143364,-751660.232736 127187.738418 6846405.015038,-4574939.034518 -1780927.229756 4837822.713978,-6255249.108311 -2855171.288604 558207.785979,-5005294.730510 -2592004.069710 -3984204.190648,-1417820.172474 -1118157.309958 -6663228.793194,2829480.624146 876449.480321 -6235677.586306,5758808.433302 2463108.973027 -2899175.969189,5995843.108431 2898361.213677 1794413.150633,1124015.795480 2294285.982207 6398397.830544,-1600932.037240 -1559486.023159 6516784.564843,-3576323.633323 -4683672.422552 3578838.976873,-3875847.016488 -5613496.394323 -1039909.409301,-2361024.592338 -3915543.015876 -5171766.105722,254793.554738 -391238.084961 -6887791.579949,2751782.831998 3315306.935493 -5393576.412274,3965485.407489 5476150.782181 -1380571.404870,3323228.413710 5074042.691510 3278963.809512
-608193.075781 -6857847.873152 440047.040523,-162183.051314 -4989126.441105 4752960.853811,359480.592137 -783469.982893 6834596.327131,712518.626199 3788804.443301 5711562.073218,731585.464795 6587172.619678 1908505.202860,407695.706209 6298991.307271 -2791316.372121,-106707.696668 3065747.904131 -6184450.104263,-571119.634833 -1595516.738377 -6692333.917879,-769385.345603 -5514170.178239 -4080200.833624,2871242.499178 -5938839.348002 2013122.188246,1895955.717395 -3252308.025971 5771565.606999,32662.038844 956770.855079 6821922.885212,-1846303.904507 4718002.364935 4673523.520227,-2860718.898952 6269131.566600 331063.425230,-2535212.321975 4883717.179218 -4167578.763144,-1025766.119711 1218001.759369 -6717404.636904,961399.667189 -3014484.145870 -6135636.917355,2500985.544705 -5842639.735432 -2691207.038856,4982325.514194 -3259271.730926 3477173.143307,2120320.701441 -1001469.457745 6478102.073069,-1734233.185289 1724686.866536 6440761.232451,-4777380.891254 3643336.145180 3382588.229636,-5582186.708010 3854676.910800 -1264310.534836,-3774204.467727 2261826.722120 -5319151.995475,-206104.625117 -385555.905212 -6889741.051444,3458089.302383 -2853264.121908 -5249189.946434,5509713.474596 -3990136.146064 -1156860.880619,4989126.441105 -162183.051314 4752960.853811,783469.982893 359480.592137 6834596.327131,-3788804.443301 712518.626199 5711562.073218,-6587172.619678 731585.464795 1908505.202860,-6298991.307271 407695.706209 -2791316.372121,-3065747.904131 -106707.696668 -6184450.104263,1595516.738377 -571119.634833 -6692333.917879,5514170.178239 -769385.345603 -4080200.833624,6857847.873152 -608193.075781 440047.040523,3252308.025971 1895955.717395 5771565.606999,-956770.855079 32662.038844 6821922.885212,-4718002.364935 -1846303.904507 4673523.520227,-6269131.566600 -2860718.898952 331063.425230,-4883717.179218 -2535212.321975 -4167578.763144,-1218001.759369 -1025766.119711 -6717404.636904,3014484.145870 961399.667189 -6135636.917355,5842639.735432 2500985.544705 -2691207.038856,5938839.348002 2871242.499178 2013122.188246,1001469.457745 2120320.701441 6478102.073069,-1724686.866536 -1734233.185289 6440761.232451,-3643336.145180 -4777380.891254 3382588.229636,-3854676.910800 -5582186.708010 -1264310.534836,-2261826.722120 -3774204.467727 -5319151.995475,385555.905212 -206104.625117 -6889741.051444,2853264.121908 3458089.302383 -5249189.946434,3990136.146064 5509713.474596 -1156860.880619,3259271.730926 4982325.514194 3477173.143307
-607235.387032 -6839331.947276 666928.809365,-147796.357812 -4829901.613706 4914738.747367,380544.574777 -558250.449546 6855488.458132,730405.761984 3974637.842118 5581821.147586,737906.011248 6646491.318897 1688821.844431,399508.790799 6204077.328448 -2997792.136626,-125530.068335 2861488.227156 -6281248.452129,-591812.774148 -1813802.425009 -6634674.769204,-782297.669623 -5644809.403209 -3894713.379266,2841259.353784 -5875240.202629 2229622.150013,1815204.140648 -3077236.799026 5892000.109604,-61003.113788 1161253.594793 6789974.998100,-1909055.351894 4856209.914310 4504100.084709,-2863104.912946 6276203.350332 103555.897855,-2476214.859473 4756589.247725 -4346400.478978,-933145.315337 1016463.388450 -6764274.514209,1044507.405010 -3196596.477805 -6028915.379716,2535791.090525 -5920280.931768 -2480292.597722,4885469.859388 -3191352.372750 3671567.774553,1944590.951439 -877069.565692 6550714.163777,-1906556.220391 1847326.222697 6357686.352897,-4865600.069984 3706778.037427 3182626.431179,-5544904.962100 3829162.333100 -1487326.038985,-3629220.470780 2159553.682918 -5460737.520469,-21321.671613 -516711.319032 -6884199.775212,3596688.675777 -2952271.478212 -5099078.726285,5537181.705741 -4010578.226054 -931882.391800,4829901.613706 -147796.357812 4914738.747367,558250.449546 380544.574777 6855488.458132,-3974637.842118 730405.761984 5581821.147586,-6646491.318897 737906.011248 1688821.844431,-6204077.328448 399508.790799 -2997792.136626,-2861488.227156 -125530.068335 -6281248.452129,1813802.425009 -591812.774148 -6634674.769204,5644809.403209 -782297.669623 -3894713.379266,6839331.947276 -607235.387032 666928.809365,3077236.799026 1815204.140648 5892000.109604,-1161253.594793 -61003.113788 6789974.998100,-4856209.914310 -1909055.351894 4504100.084709,-6276203.350332 -2863104.912946 103555.897855,-4756589.247725 -2476214.859473 -4346400.478978,-1016463.388450 -933145.315337 -6764274.514209,3196596.477805 1044507.405010 -6028915.379716,5920280.931768 2535791.090525 -2480292.597722,5875240.202629 2841259.353784 2229622.150013,877069.565692 1944590.951439 6550714.163777,-1847326.222697 -1906556.220391 6357686.352897,-3706778.037427 -4865600.069984 3182626.431179,-3829162.333100 -5544904.962100 -1487326.038985,-2159553.682918 -3629220.470780 -5460737.520469,516711.319032 -21321.671613 -6884199.775212,2952271.478212 3596688.675777 -5099078.726285,4010578.226054 5537181.705741 -931882.391800,3191352.372750 4885469.859388 3671567.774553
-605518.969168 -6813371.909858 893078.890313,-132540.801498 -4665484.571832 5071128.765180,402181.607261 -332517.791059 6868878.385081,748301.750894 4156069.010059 5445964.135545,743666.264355 6698542.217167 1467285.302648,390457.969040 6102461.535621 -3200987.973908,-145117.040056 2654220.002669 -6371209.288562,-612817.339249 -2030037.986732 -6569798.422910,-794919.232737 -5769267.813757 -3704969.523731,2808473.175023 -5805102.606895 2443675.473347,1733252.443890 -2898462.880117 6005980.407711,-153709.183704 1364882.246307 6750596.048397,-1969134.631979 4989399.101063 4329737.667403,-2862356.857846 6276443.651689 -124065.216804,-2415100.365790 4624040.730113 -4520475.225218,-840402.055543 813422.022070 -6803788.152482,1125695.710486 -3375611.818883 -5915627.856498,2567514.443991 -5991632.733849 -2266662.876201,4783598.820311 -3119522.368993 3861934.721739,1767295.734356 -750944.131302 6616155.159844,-2076272.824716 1968705.624300 6267650.282098,-4948249.364145 3766555.785435 2979172.755908,-5501711.786636 3799305.805673 -1708711.795710,-3480762.198594 2054301.211389 -5596369.740339,162909.907713 -648116.243991 -6871173.689815,3730965.088323 -3048678.290898 -4943405.064739,5558543.120732 -4026762.020807 -705882.359332,4665484.571832 -132540.801498 5071128.765180,332517.791059 402181.607261 6868878.385081,-4156069.010059 748301.750894 5445964.135545,-6698542.217167 743666.264355 1467285.302648,-6102461.535621 390457.969040 -3200987.973908,-2654220.002669 -145117.040056 -6371209.288562,2030037.986732 -612817.339249 -6569798.422910,5769267.813757 -794919.232737 -3704969.523731,6813371.909858 -605518.969168 893078.890313,2898462.880117 1733252.443890 6005980.407711,-1364882.246307 -153709.183704 6750596.048397,-4989399.101063 -1969134.631979 4329737.667403,-6276443.651689 -2862356.857846 -124065.216804,-4624040.730113 -2415100.365790 -4520475.225218,-813422.022070 -840402.055543 -6803788.152482,3375611.818883 1125695.710486 -5915627.856498,5991632.733849 2567514.443991 -2266662.876201,5805102.606895 2808473.175023 2443675.473347,750944.131302 1767295.734356 6616155.159844,-1968705.624300 -2076272.824716 6267650.282098,-3766555.785435 -4948249.364145 2979172.755908,-3799305.805673 -5501711.786636 -1708711.795710,-2054301.211389 -3480762.198594 -5596369.740339,648116.243991 162909.907713 -6871173.689815,3048678.290898 3730965.088323 -4943405.064739,4026762.020807 5558543.120732 -705882.359332,3119522.368993 4783598.820311 3861934.721739
-603013.106411 -6779998.939444 1118249.109587,-116410.659116 -4496058.647675 5221960.067431,424369.893392 -106519.729171 6874751.570039,766167.315108 4332900.113127 5304139.232347,748828.011162 6743271.313250 1244138.712415,380524.070998 5994259.752867 -3400682.412573,-165460.151702 2444171.068104 -6454235.898662,-634101.062932 -2243988.313509 -6497774.520036,-807208.744420 -5887410.113827 -3511175.590893,2772948.233126 -5728490.936614 2655047.311309,1650205.759863 -2716176.005753 6113382.338508,-245359.668612 1567431.076095 6703828.806727,-2026498.452723 5117412.584624 4150627.002054,-2858505.841917 6269839.289450 -351550.264459,-2351959.246140 4486207.595324 -4689614.174800,-747642.652713 609096.649690 -6835903.179889,1204890.551510 -3551327.262620 -5795896.368660,2596148.265815 -6056602.639017 -2050551.201133,4676840.764535 -3043838.529982 4048065.481694,1588635.152336 -623223.872389 6674353.933073,-2243204.131601 2088681.117178 6170750.977671,-5025254.716625 3822579.501843 2772450.263468,-5452674.299912 3765114.836608 -1928225.569697,-3329004.075820 1946168.925491 -5725902.242628,346390.468794 -779625.967284 -6850676.756009,3860783.740414 -3142360.066642 -4782337.405826,5573792.312782 -4038642.492892 -479108.412090,4496058.647675 -116410.659116 5221960.067431,106519.729171 424369.893392 6874751.570039,-4332900.113127 766167.315108 5304139.232347,-6743271.313250 748828.011162 1244138.712415,-5994259.752867 380524.070998 -3400682.412573,-2444171.068104 -165460.151702 -6454235.898662,2243988.313509 -634101.062932 -6497774.520036,5887410.113827 -807208.744420 -3511175.590893,6779998.939444 -603013.106411 1118249.109587,2716176.005753 1650205.759863 6113382.338508,-1567431.076095 -245359.668612 6703828.806727,-5117412.584624 -2026498.452723 4150627.002054,-6269839.289450 -2858505.841917 -351550.264459,-4486207.595325 -2351959.246140 -4689614.174800,-609096.649690 -747642.652713 -6835903.179889,3551327.262620 1204890.551510 -5795896.368660,6056602.639017 2596148.265815 -2050551.201133,5728490.936614 2772948.233126 2655047.311309,623223.872389 1588635.152336 6674353.933073,-2088681.117178 -2243204.131601 6170750.977671,-3822579.501843 -5025254.716625 2772450.263468,-3765114.836608 -5452674.299912 -1928225.569697,-1946168.925491 -3329004.075820 -5725902.242628,779625.967284 346390.468794 -6850676.756009,3142360.066642 3860783.740414 -4782337.405826,4038642.492892 5573792.312782 -479108.412090,3043838.529982 4676840.764535 4048065.481694
-599688.166027 -6739252.510827 1342192.350650,-99402.011780 -4321812.612407 5367067.953450,447085.946294 119495.830266 6873101.636517,783962.386514 4504938.444293 5156501.205740,753353.541103 6780632.831639 1019626.979897,369689.459794 5879595.011932 -3596657.936968,-186549.103849 2231572.114957 -6530239.064392,-655630.354799 -2455420.809286 -6418680.403704,-819124.743680 -5999107.988405 -3313542.451534,2734751.462927 -5645476.995371 2863505.796593,1566169.521053 -2530570.157548 6214088.948295,-335860.177438 1768675.074100 6649724.076842,-2081107.110079 5240098.494161 3966964.089391,-2851586.374737 6256384.785825 -578649.798684,-2286883.415769 4343231.881067 -4853633.984222,-654972.437734 403708.072207 -6860585.165490,1282020.855833 -3723543.048104 -5669849.954771,2621688.921534 -6115105.102953 -1832193.738299,4565329.110570 -2964362.487787 4229756.258919,1408810.166798 -494042.109615 6725247.241656,-2407174.868680 2207109.480944 6067093.898995,-5096548.612350 3874763.154204 2562685.650399,-5397865.938207 3726602.031478 -2145627.287010,-3174123.532582 1835260.291103 -5849195.289923,528921.792098 -911094.772175 -6822730.943598,3986015.089151 -3233194.655090 -4616050.151963,5582930.743390 -4046179.375311 -251809.107818,4321812.612407 -99402.011780 5367067.953450,-119495.830266 447085.946294 6873101.636517,-4504938.444293 783962.386514 5156501.205740,-6780632.831639 753353.541103 1019626.979897,-5879595.011932 369689.459794 -3596657.936968,-2231572.114957 -186549.103849 -6530239.064392,2455420.809286 -655630.354799 -6418680.403704,5999107.988405 -819124.743680 -3313542.451534,6739252.510827 -599688.166027 1342192.350650,2530570.157548 1566169.521053 6214088.948295,-1768675.074100 -335860.177438 6649724.076842,-5240098.494161 -2081107.110079 3966964.089391,-6256384.785825 -2851586.374737 -578649.798684,-4343231.881067 -2286883.415769 -4853633.984222,-403708.072207 -654972.437734 -6860585.165490,3723543.048104 1282020.855833 -5669849.954771,6115105.102953 2621688.921534 -1832193.738299,5645476.995371 2734751.462927 2863505.796593,494042.109615 1408810.166798 6725247.241656,-2207109.480944 -2407174.868680 6067093.898995,-3874763.154204 -5096548.612350 2562685.650399,-3726602.031478 -5397865.938207 -2145627.287010,-1835260.291103 -3174123.532582 -5849195.289923,911094.772175 528921.792098 -6822730.943598,3233194.655090 3986015.089151 -4616050.151963,4046179.375311 5582930.743390 -251809.107818,2964362.487787 4565329.110570 4229756.258919
-595515.586562 -6691180.353735 1564662.834358,-81512.715839 -4142940.458569 5506294.036754,470304.618996 345281.072099 6863930.375824,801646.126645 4671996.650396 5003211.232655,757205.645283 6810589.281254 793996.505201,357938.008205 5758597.404653 -3788701.222454,-208371.789473 2016656.435337 -6599137.150663,-677370.326496 -2664105.649284 -6332601.044959,-830625.609453 -6104240.264622 -3112285.297061,2693952.424765 -5556139.908826 3068822.301541,1481249.362091 -2341843.330435 6307990.612991,-425118.541367 1968390.202345 6588340.644682,-2132924.567684 5357310.594853 3778949.983736,-2841636.367766 6236082.349567 -805114.863185,-2219966.225957 4195261.509200 -5012356.984389,-562495.654594 197478.657953 -6877807.651750,1357018.612034 -3892062.777289 -5537624.543160,2644136.529178 -6167061.629320 -1611829.230811,4449202.192130 -2881160.589045 4406808.188887,1228022.382196 -363534.604974 6768779.793810,-2568013.566780 2323848.377992 5956791.899213,-5162070.184447 3923024.634530 2350108.996997,-5337366.390299 3683785.036182 -2360679.302483,-3016300.819212 1721682.479300 -5966115.959488,710307.298100 -1042376.095265 -6787366.210736,4106535.019547 -3321062.366511 -4444723.484064,5585966.772021 -4049337.183979 -24233.652482,4142940.458569 -81512.715839 5506294.036754,-345281.072099 470304.618996 6863930.375824,-4671996.650396 801646.126645 5003211.232655,-6810589.281254 757205.645283 793996.505201,-5758597.404653 357938.008205 -3788701.222454,-2016656.435337 -208371.789473 -6599137.150663,2664105.649284 -677370.326496 -6332601.044959,6104240.264622 -830625.609453 -3112285.297061,6691180.353735 -595515.586562 1564662.834358,2341843.330435 1481249.362091 6307990.612991,-1968390.202345 -425118.541367 6588340.644682,-5357310.594853 -2132924.567684 3778949.983736,-6236082.349567 -2841636.367766 -805114.863185,-4195261.509200 -2219966.225957 -5012356.984389,-197478.657953 -562495.654594 -6877807.651750,3892062.777289 1357018.612034 -5537624.543160,6167061.629320 2644136.529178 -1611829.230811,5556139.908826 2693952.424765 3068822.301541,363534.604974 1228022.382196 6768779.793810,-2323848.377992 -2568013.566780 5956791.899213,-3923024.634530 -5162070.184447 2350108.996997,-3683785.036182 -5337366.390299 -2360679.302483,-1721682.479300 -3016300.819212 -5966115.959488,1042376.095265 710307.298100 -6787366.210736,3321062.366511 4106535.019547 -4444723.484064,4049337.183979 5585966.772021 -24233.652482,2881160.589045 4449202.192130 4406808.188887
-590467.964826 -6635838.392385 1785416.397399,-62742.441263 -3959641.175155 5639486.412603,493999.130444 570588.540812 6847247.745288,819177.007325 4833892.942797 4844436.728349,760347.712969 6833111.493012 567494.903143,345255.163653 5631403.921856 -3976603.364993,-230914.287212 1799659.668594 -6660856.183768,-699284.846767 -2869816.026291 -6239628.960976,-841669.655047 -6202693.053484 -2907623.407390,2650623.176650 -5460566.051649 3270771.693850,1395550.978581 -2150197.323050 6394985.150632,-513044.903978 2166353.644544 6519745.219305,-2181918.460164 5468908.476444 3586790.573205,-2828697.038707 6208941.891502 -1030697.273146,-2151302.320135 4042450.131072 -5165611.364480,-470315.343001 -9367.889697 -6887552.179496,1429818.919242 -4056693.645527 -5399362.816520,2663494.915079 -6212400.888525 -1389698.733694,4328603.070747 -2794303.853304 4579027.555060,1046473.817662 -231839.424988 6804904.303287,-2725552.737142 2438756.531287 5839965.109215,-5221765.257649 3967285.896164 2134953.509676,-5271261.468674 3636686.554695 -2573146.663510,-2855718.787954 1605546.272171 -6076538.275354,890352.252624 -1173322.685986 -6744620.475651,4222224.966260 -3405846.141046 -4268543.174600,5582915.618287 -4048085.305669 203368.381533,3959641.175155 -62742.441263 5639486.412603,-570588.540812 493999.130444 6847247.745288,-4833892.942797 819177.007325 4844436.728349,-6833111.493012 760347.712969 567494.903143,-5631403.921856 345255.163653 -3976603.364993,-1799659.668594 -230914.287212 -6660856.183768,2869816.026291 -699284.846767 -6239628.960976,6202693.053484 -841669.655047 -2907623.407390,6635838.392385 -590467.964826 1785416.397399,2150197.323050 1395550.978581 6394985.150632,-2166353.644544 -513044.903978 6519745.219305,-5468908.476444 -2181918.460164 3586790.573205,-6208941.891502 -2828697.038707 -1030697.273146,-4042450.131072 -2151302.320135 -5165611.364480,9367.889697 -470315.343001 -6887552.179496,4056693.645527 1429818.919242 -5399362.816520,6212400.888525 2663494.915079 -1389698.733694,5460566.051649 2650623.176650 3270771.693850,231839.424988 1046473.817662 6804904.303287,-2438756.531287 -2725552.737142 5839965.109215,-3967285.896164 -5221765.257649 2134953.509676,-3636686.554695 -5271261.468674 -2573146.663510,-1605546.272171 -2855718.787954 -6076538.275354,1173322.685986 890352.252624 -6744620.475651,3405846.141046 4222224.966260 -4268543.174600,4048085.305669 5582915.618287 203368.381533,2794303.853304 4328603.070747 4579027.555060
-584519.121507 -6573290.676655 2004210.768641,-43092.693132 -3772118.518278 5766499.817975,518141.096151 795171.410103 6823071.858329,836512.881615 4990451.304389 4680351.168139,762743.808320 6848178.649159 340370.722477,331627.992829 5498158.285994 -4160160.104817,-254160.865899 1580819.545989 -6715329.922210,-721336.593838 -3072328.396197 -6139864.125629,-852215.207062 -6294359.885725 -2699779.913251,2604838.160898 -5358848.957444 3469132.587643,1309179.996068 -1955837.518897 6474977.925845,-599551.811327 2362344.055180 6444012.365681,-2228060.105639 5574757.730074 3390696.353733,-2812812.830022 6174981.022219 -1255149.895244,-2080987.503482 3884956.959743 -5313231.348706,-378533.226408 -216606.769090 -6889808.305296,1500360.042149 -4217246.666529 -5255214.068973,2679771.581977 -6251058.820736 -1166045.345027,4203679.352880 -2703867.911450 4746225.999399,864366.681793 -99096.795046 6833581.536739,-2879629.049511 2551693.896814 5716740.813640,-5275586.394109 4007473.072092 1917455.259169,-5199642.984805 3585334.344490 -2782797.369885,-2692562.679520 1486965.953975 -6180343.332835,1068863.971344 -1303786.768085 -6694539.580814,4332972.037752 -3487431.705808 -4087700.393732,5573799.327135 -4042398.063988 430747.337975,3772118.518278 -43092.693132 5766499.817975,-795171.410103 518141.096151 6823071.858329,-4990451.304389 836512.881615 4680351.168139,-6848178.649159 762743.808320 340370.722477,-5498158.285994 331627.992829 -4160160.104817,-1580819.545989 -254160.865899 -6715329.922210,3072328.396197 -721336.593838 -6139864.125629,6294359.885725 -852215.207062 -2699779.913251,6573290.676655 -584519.121507 2004210.768641,1955837.518897 1309179.996068 6474977.925845,-2362344.055180 -599551.811327 6444012.365681,-5574757.730074 -2228060.105639 3390696.353733,-6174981.022219 -2812812.830022 -1255149.895244,-3884956.959743 -2080987.503482 -5313231.348706,216606.769090 -378533.226408 -6889808.305296,4217246.666529 1500360.042149 -5255214.068973,6251058.820736 2679771.581977 -1166045.345027,5358848.957444 2604838.160898 3469132.587643,99096.795046 864366.681793 6833581.536739,-2551693.896814 -2879629.049511 5716740.813640,-4007473.072092 -5275586.394109 1917455.259169,-3585334.344490 -5199642.984805 -2782797.369885,-1486965.953975 -2692562.679520 -6180343.332835,1303786.768085 1068863.971344 -6694539.580814,3487431.705808 4332972.037752 -4087700.393732,4042398.063988 5573799.327135 430747.337975,2703867.911450 4203679.352880 4746225.999399
