-643137.496851 -7270740.154446 -14913.447062,-44129.158064 -4566687.923672 5684091.281016,587669.916533 1579296.098583 7091541.573372,776172.606232 6535505.566774 3147494.389315,379207.783524 6564693.053183 -3174504.618375,-303011.510959 1654714.785207 -7107185.175353,-757679.919761 -4496347.941388 -5704786.019092,3064939.329826 -6268725.278800 2133268.711675,1511887.591937 -2238961.272164 6770468.450365,-1180813.157372 3477568.915249 6297808.336694,-2984138.244610 6573262.549669 1071190.661942,-2538474.168540 4714554.970309 -4965921.103739,-185152.722476 -686789.293037 -7268873.367170,2307284.367523 -5572989.072533 -4116203.705946,5087071.088617 -3253712.766371 4091122.544227,708979.500923 60491.291971 7253883.031004,-4203541.621035 3328662.455017 4943009.507983,-5947680.346572 4087340.001704 -1100685.004562,-3212127.490284 1767420.051269 -6316435.754380,1934518.204392 -1878889.261272 -6787361.098660,5629951.365919 -4115345.291787 -2161795.241793,4566687.923672 -44129.158064 5684091.281016,-1579296.098583 587669.916533 7091541.573372,-6535505.566774 776172.606232 3147494.389315,-6564693.053183 379207.783524 -3174504.618375,-1654714.785207 -303011.510959 -7107185.175353,4496347.941388 -757679.919761 -5704786.019092,7270740.154446 -643137.496851 -14913.447062,2238961.272164 1511887.591937 6770468.450365,-3477568.915249 -1180813.157372 6297808.336694,-6573262.549669 -2984138.244610 1071190.661942,-4714554.970309 -2538474.168540 -4965921.103739,686789.293037 -185152.722476 -7268873.367170,5572989.072533 2307284.367523 -4116203.705946,6268725.278800 3064939.329826 2133268.711675,-60491.291971 708979.500923 7253883.031004,-3328662.455017 -4203541.621035 4943009.507983,-4087340.001704 -5947680.346572 -1100685.004562,-1767420.051269 -3212127.490284 -6316435.754380,1878889.261272 1934518.204392 -6787361.098660,4115345.291787 5629951.365919 -2161795.241793,3253712.766371 5087071.088617 4091122.544227
-644902.024156 -7267439.745920 206362.674121,-29819.862309 -4392591.680200 5819485.445046,607259.561255 1792871.998354 7039015.718370,786278.710574 6627631.336947 2946571.951907,372226.718374 6465943.569596 -3372148.297274,-321781.075633 1439986.465048 -7152972.867627,-774168.846354 -4665957.712599 -5564576.640722,3034495.949674 -6207740.941988 2343813.511703,1424230.236090 -2051744.590053 6848201.577319,-1259614.441321 3649915.155683 6184218.810142,-2994665.136620 6600779.745510 851838.791135,-2472892.018525 4576754.125424 -5125469.598292,-92968.762826 -885920.612548 -7249063.612818,2356942.628661 -5684111.575625 -3931801.495367,4982154.333881 -3181996.763334 4272153.389282,528626.029012 187144.767259 7267069.911968,-4323463.135578 3414840.544675 4778432.601377,-5916691.082440 4068029.288556 -1318897.633423,-3053978.323210 1657462.838787 -6423815.804050,2100901.843634 -1996833.770289 -6703685.643242,5679612.210049 -4152674.219296 -1949518.838092,4392591.680200 -29819.862309 5819485.445046,-1792871.998354 607259.561255 7039015.718370,-6627631.336947 786278.710574 2946571.951907,-6465943.569596 372226.718374 -3372148.297274,-1439986.465048 -321781.075633 -7152972.867627,4665957.712599 -774168.846354 -5564576.640722,7267439.745920 -644902.024156 206362.674121,2051744.590053 1424230.236090 6848201.577319,-3649915.155683 -1259614.441321 6184218.810142,-6600779.745510 -2994665.136620 851838.791135,-4576754.125424 -2472892.018525 -5125469.598292,885920.612548 -92968.762826 -7249063.612818,5684111.575625 2356942.628661 -3931801.495367,6207740.941988 3034495.949674 2343813.511703,-187144.767259 528626.029012 7267069.911968,-3414840.544675 -4323463.135578 4778432.601377,-4068029.288556 -5916691.082440 -1318897.633423,-1657462.838787 -3053978.323210 -6423815.804050,1996833.770289 2100901.843634 -6703685.643242,4152674.219296 5679612.210049 -1949518.838092,3181996.763334 4982154.333881 4272153.389282
-646044.906430 -7257455.142825 427447.714974,-14712.789377 -4214526.787938 5949495.311045,627222.858127 2004716.856480 6979983.450006,796051.725613 6713621.536398 2742920.189130,364459.555216 6361300.266079 -3566677.548369,-341199.476903 1224028.933747 -7192189.096812,-790682.799863 -4831230.685864 -5419242.036152,3001542.767315 -6140911.547484 2552187.213229,1336090.360710 -1862261.043572 6919603.602559,-1336512.050159 3819251.752061 6064908.991503,-3002332.530289 6622270.211187 631698.001067,-2405660.987710 4434477.049868 -5280294.373261,-1570.430958 -1084646.038881 -7222595.242595,2403966.806512 -5790239.279142 -3743770.208680,4872980.748874 -3106888.518807 4449228.372278,348343.268330 314415.557382 7273540.992444,-4439041.426680 3498396.653988 4609431.981832,-5880362.505073 4044836.326793 -1535890.017946,-2893527.506567 1545295.762932 -6525287.024650,2264855.094641 -2113679.131623 -6613846.756341,5723905.388824 -4186397.739165 -1735439.563797,4214526.787938 -14712.789377 5949495.311045,-2004716.856480 627222.858127 6979983.450005,-6713621.536398 796051.725613 2742920.189130,-6361300.266079 364459.555216 -3566677.548369,-1224028.933747 -341199.476903 -7192189.096812,4831230.685864 -790682.799863 -5419242.036152,7257455.142825 -646044.906430 427447.714974,1862261.043572 1336090.360710 6919603.602559,-3819251.752061 -1336512.050159 6064908.991503,-6622270.211187 -3002332.530289 631698.001067,-4434477.049868 -2405660.987710 -5280294.373261,1084646.038881 -1570.430958 -7222595.242595,5790239.279142 2403966.806512 -3743770.208680,6140911.547484 3001542.767315 2552187.213229,-314415.557382 348343.268330 7273540.992444,-3498396.653988 -4439041.426680 4609431.981832,-4044836.326793 -5880362.505073 -1535890.017946,-1545295.762932 -2893527.506567 -6525287.024650,2113679.131623 2264855.094641 -6613846.756341,4186397.739165 5723905.388824 -1735439.563797,3106888.518807 4872980.748874 4449228.372278
-646535.825185 -7240797.768067 648136.931631,1195.186976 -4032660.577545 6074001.077589,647533.462636 2214634.682752 6914498.993407,805455.636955 6793398.521975 2536727.682506,355887.915051 6250863.744002 -3757913.392000,-361253.974856 1007041.955616 -7224798.289446,-807187.227034 -4992014.839983 -5268915.019865,2966135.557577 -6068287.708954 2758196.813690,1247558.444620 -1670682.660287 6984608.912895,-1411448.819532 3985414.509848 5939988.754941,-3007159.990567 6637702.109485 410972.208826,-2336862.351702 4287847.703474 -5430253.784381,88961.144988 -1282780.774998 -7189492.258787,2448335.451794 -5891262.267025 -3552282.663362,4759665.696408 -3028438.876427 4622183.813442,168298.994481 442186.273165 7273290.333301,-4550181.679892 3579234.561349 4436163.777056,-5838745.766972 4017759.717745 -1751461.608489,-2730931.398722 1431011.711954 -6620757.068745,2426233.132042 -2229307.501870 -6517926.130618,5762805.285656 -4216460.729986 -1519755.132127,4032660.577545 1195.186976 6074001.077589,-2214634.682752 647533.462636 6914498.993407,-6793398.521975 805455.636955 2536727.682506,-6250863.744002 355887.915051 -3757913.392000,-1007041.955616 -361253.974856 -7224798.289446,4992014.839983 -807187.227034 -5268915.019865,7240797.768067 -646535.825185 648136.931631,1670682.660287 1247558.444620 6984608.912895,-3985414.509848 -1411448.819532 5939988.754941,-6637702.109485 -3007159.990567 410972.208826,-4287847.703474 -2336862.351702 -5430253.784381,1282780.774998 88961.144988 -7189492.258787,5891262.267025 2448335.451794 -3552282.663362,6068287.708954 2966135.557577 2758196.813690,-442186.273165 168298.994481 7273290.333301,-3579234.561349 -4550181.679892 4436163.777056,-4017759.717745 -5838745.766972 -1751461.608489,-1431011.711954 -2730931.398722 -6620757.068745,2229307.501870 2426233.132042 -6517926.130618,4216460.729986 5762805.285656 -1519755.132127,3028438.876427 4759665.696408 4622183.813442
-646345.151846 -7217485.369283 868225.919379,17905.709027 -3847163.847735 6192888.051969,668163.860498 2422431.339603 6842622.512186,814454.468532 6866890.561468 2328185.393197,346494.624253 6134739.967842 -3945679.974798,-381930.370196 789226.137735 -7250770.870589,-823646.934039 -5148162.330428 -5113733.047522,2928332.120649 -5989925.667165 2961651.523178,1158724.548545 -1477183.758656 7043157.785835,-1484370.071612 4148241.876534 5809573.177703,-3009169.825563 6647049.330349 189865.851148,-2266578.223021 4136994.322731 -5575210.718020,178546.421994 -1480140.180715 -7149784.684541,2490029.989426 -5987075.194187 -3357514.951483,4642328.109072 -2946702.277998 4790859.887220,-11339.753185 570338.333390 7266318.164590,-4656793.562902 3657260.151757 4258788.105141,-5791896.891491 3986801.901182 -1965413.241758,-2566347.830854 1314706.156306 -6710139.089110,2584893.924617 -2343601.479185 -6416011.026012,5796291.482084 -4242811.365830 -1302664.816250,3847163.847735 17905.709027 6192888.051969,-2422431.339603 668163.860498 6842622.512186,-6866890.561468 814454.468532 2328185.393197,-6134739.967842 346494.624253 -3945679.974798,-789226.137735 -381930.370196 -7250770.870589,5148162.330428 -823646.934039 -5113733.047522,7217485.369283 -646345.151846 868225.919379,1477183.758656 1158724.548545 7043157.785835,-4148241.876534 -1484370.071612 5809573.177703,-6647049.330349 -3009169.825563 189865.851148,-4136994.322731 -2266578.223021 -5575210.718020,1480140.180715 178546.421994 -7149784.684541,5987075.194187 2490029.989426 -3357514.951483,5989925.667165 2928332.120649 2961651.523178,-570338.333390 -11339.753185 7266318.164590,-3657260.151757 -4656793.562902 4258788.105141,-3986801.901182 -5791896.891491 -1965413.241758,-1314706.156306 -2566347.830854 -6710139.089110,2343601.479185 2584893.924617 -6416011.026012,4242811.365830 5796291.482084 -1302664.816250,2946702.277998 4642328.109072 4790859.887220
-645443.917348 -7187542.008079 1087510.807686,35418.965000 -3658210.699626 6306046.751977,689085.373254 2627914.731180 6764420.056605,823012.261148 6934031.912715 2117486.481473,336263.679896 6013040.159469 -4129804.729803,-403213.023322 570782.742819 -7270083.287778,-840026.077193 -5299529.641123 -4953838.096338,2888192.273873 -5905887.208856 3162362.944787,1069678.241717 -1281940.773931 7095196.441020,-1555223.702824 4307575.085703 5673782.437965,-3008387.119053 6650291.490390 -31416.310632,-2194891.505319 3982049.276243 -5715032.710458,267107.527799 -1676539.940346 -7103508.539540,2529034.788983 -6077577.373198 -3159646.279323,4521090.395309 -2861736.670717 4955100.769259,-190406.832895 698752.075290 7252630.885351,-4758791.346225 3732381.471364 4077468.927271,-5739876.746976 3951969.102175 -2177547.328330,-2399935.969359 1196477.037855 -6793351.811018,2740698.388598 -2456444.191741 -6308194.197085,5824348.816978 -4265401.121694 -1084369.261627,3658210.699626 35418.965000 6306046.751977,-2627914.731180 689085.373254 6764420.056605,-6934031.912715 823012.261148 2117486.481473,-6013040.159469 336263.679896 -4129804.729803,-570782.742819 -403213.023322 -7270083.287778,5299529.641123 -840026.077193 -4953838.096338,7187542.008079 -645443.917348 1087510.807686,1281940.773931 1069678.241717 7095196.441020,-4307575.085703 -1555223.702824 5673782.437965,-6650291.490390 -3008387.119053 -31416.310632,-3982049.276243 -2194891.505319 -5715032.710458,1676539.940346 267107.527799 -7103508.539540,6077577.373198 2529034.788983 -3159646.279323,5905887.208856 2888192.273873 3162362.944787,-698752.075290 -190406.832895 7252630.885351,-3732381.471364 -4758791.346225 4077468.927271,-3951969.102175 -5739876.746976 -2177547.328330,-1196477.037855 -2399935.969359 -6793351.811018,2456444.191741 2740698.388598 -6308194.197085,4265401.121694 5824348.816978 -1084369.261627,2861736.670717 4521090.395309 4955100.769259
-643803.993965 -7150998.023622 1305788.454724,53733.605401 -3465978.368758 6413373.002728,710268.234657 2830894.971338 6679963.506549,831093.252775 6994762.872706 1904826.123754,325180.395692 5885880.677273 -4310118.532918,-425084.849617 351913.512756 -7282718.030078,-856288.304792 -5445977.708521 -4789376.540936,2845777.664315 -5816239.666611 3360145.252321,980508.483911 -1085132.117257 7140677.086449,-1623960.148404 4463258.341971 5532741.707760,-3004839.564282 6647414.015064 -252669.385884,-2121885.723931 3823148.984158 -5849592.062570,354568.303168 -1871796.234793 -7050705.810781,2565337.056687 -6162672.929678 -2958858.803474,4396078.254757 -2773603.548897 5114754.779216,-368737.145238 827306.864887 7232241.058162,-4856093.912401 3804508.916390 3892373.896395,-5682750.898244 3913271.445153 -2387668.038222,-2231856.137752 1076424.734148 -6870319.599644,2893510.470609 -2567719.460894 -6194573.815482,5846967.315569 -4284184.946151 -865070.296606,3465978.368758 53733.605401 6413373.002728,-2830894.971338 710268.234657 6679963.506549,-6994762.872706 831093.252775 1904826.123754,-5885880.677273 325180.395692 -4310118.532918,-351913.512756 -425084.849617 -7282718.030078,5445977.708521 -856288.304792 -4789376.540936,7150998.023622 -643803.993965 1305788.454724,1085132.117257 980508.483911 7140677.086449,-4463258.341971 -1623960.148404 5532741.707760,-6647414.015064 -3004839.564282 -252669.385884,-3823148.984158 -2121885.723931 -5849592.062570,1871796.234793 354568.303168 -7050705.810781,6162672.929678 2565337.056687 -2958858.803474,5816239.666611 2845777.664315 3360145.252321,-827306.864887 -368737.145238 7232241.058162,-3804508.916390 -4856093.912401 3892373.896395,-3913271.445153 -5682750.898244 -2387668.038222,-1076424.734148 -2231856.137752 -6870319.599644,2567719.460894 2893510.470609 -6194573.815482,4284184.946151 5846967.315569 -865070.296606,2773603.548897 4396078.254757 5114754.779216
-641398.063659 -7107890.008663 1522856.641166,72846.777827 -3270647.054401 6514768.028465,731681.601367 3031184.569123 6589330.509298,838661.858374 7049029.844233 1690401.327431,313231.363857 5753382.900993 -4486455.855573,-447527.343855 132820.481116 -7288663.642236,-872396.751531 -5587372.065801 -4620499.024728,2801151.757214 -5721055.826295 3554815.365188,891303.555731 -886937.997242 7179557.959461,-1690532.463103 4615138.961380 5386581.041055,-2998557.490212 6638408.126361 -473688.550008,-2047644.980912 3660433.766175 -5978765.949855,440854.382026 -2065725.910133 -6991424.418437,2598926.898564 -6242270.880856 -2755337.463584,4267420.578967 -2682367.853432 5269674.519276,-546166.791033 955881.211775 7205167.398445,-4948624.866622 3873555.285248 3703674.201979,-5620589.571200 3870722.892812 -2595581.484295,-2062269.679081 954651.941799 -6940972.522554,3043197.294702 -2677311.891476 -6075253.387525,5864142.237259 -4299121.260821 -644970.741505,3270647.054401 72846.777827 6514768.028465,-3031184.569123 731681.601367 6589330.509298,-7049029.844233 838661.858374 1690401.327431,-5753382.900993 313231.363857 -4486455.855573,-132820.481116 -447527.343855 -7288663.642236,5587372.065801 -872396.751531 -4620499.024728,7107890.008663 -641398.063659 1522856.641166,886937.997242 891303.555731 7179557.959461,-4615138.961380 -1690532.463103 5386581.041055,-6638408.126361 -2998557.490212 -473688.550008,-3660433.766175 -2047644.980912 -5978765.949855,2065725.910133 440854.382026 -6991424.418437,6242270.880856 2598926.898564 -2755337.463584,5721055.826295 2801151.757214 3554815.365188,-955881.211775 -546166.791033 7205167.398445,-3873555.285248 -4948624.866622 3703674.201979,-3870722.892812 -5620589.571200 -2595581.484295,-954651.941799 -2062269.679081 -6940972.522554,2677311.891476 3043197.294702 -6075253.387525,4299121.260821 5864142.237259 -644970.741505,2682367.853432 4267420.578967 5269674.519276
-638199.691650 -7058260.769539 1738514.263019,92754.105224 -3072399.746613 6610138.539313,753293.598531 3228598.602753 6492604.412118,845682.749637 7096785.384393 1474410.743683,300404.506642 5615673.106860 -4658654.913468,-470520.592534 -86294.209055 -7287914.733926,-888314.107742 -5723582.971210 -4447360.326916,2754379.734132 -5620413.872297 3746193.120280,802150.966419 -687540.257824 7211803.362498,-1754896.340029 4763067.530351 5235435.257033,-2989573.787648 6623270.868546 -694269.239535,-1972253.847900 3494047.720229 -6102436.527764,525893.249998 -2258146.647796 -6925718.176811,2629797.293750 -6316285.245648 -2549269.811881,4135249.305386 -2588097.937111 5419717.008282,-722533.220851 1084352.883466 7171434.758506,-5036312.589804 3939435.895812 3511544.410988,-5553467.554096 3824341.266458 -2801095.903302,-1891338.797594 831263.597036 -7005246.407305,3189629.273485 -2785106.998331 -5950341.666960,5875874.056023 -4310172.041017 -424274.216391,3072399.746613 92754.105224 6610138.539313,-3228598.602753 753293.598531 6492604.412118,-7096785.384393 845682.749637 1474410.743683,-5615673.106860 300404.506642 -4658654.913468,86294.209055 -470520.592534 -7287914.733926,5723582.971210 -888314.107742 -4447360.326916,7058260.769539 -638199.691650 1738514.263019,687540.257824 802150.966419 7211803.362498,-4763067.530351 -1754896.340029 5235435.257033,-6623270.868546 -2989573.787648 -694269.239535,-3494047.720229 -1972253.847900 -6102436.527764,2258146.647796 525893.249998 -6925718.176811,6316285.245648 2629797.293750 -2549269.811881,5620413.872297 2754379.734132 3746193.120280,-1084352.883466 -722533.220851 7171434.758506,-3939435.895812 -5036312.589804 3511544.410988,-3824341.266458 -5553467.554096 -2801095.903302,-831263.597036 -1891338.797594 -7005246.407305,2785106.998331 3189629.273485 -5950341.666960,4310172.041017 5875874.056023 -424274.216391,2588097.937111 4135249.305386 5419717.008282
-634183.378025 -7002159.281587 1952561.523274,113449.677969 -2871422.051156 6699396.812952,775071.360795 3422954.893370 6389874.189701,852120.915059 7137988.249034 1257054.478481,286689.108037 5472882.339461 -4826557.811293,-494043.291219 -305228.488430 -7280471.984105,-904002.675279 -5854485.534605 -4270119.225188,2705528.407294 -5514397.318693 3934101.440683,713137.368058 -487122.210863 7237383.693618,-1817010.137972 4906898.058029 5079443.818651,-2977923.851869 6602005.119117 -914207.346788,-1895797.271803 3324138.591138 -6220491.032296,609614.304379 -2448877.134415 -6853646.750380,2657944.081648 -6384635.142984 -2340845.839667,3999699.277740 -2490865.512561 5564743.811372,-897675.384157 1212599.021677 7131074.106348,-5119090.297083 4002068.687516 3316162.305243,-5481464.106041 3774148.245419 -3004021.834379,-1719226.404613 706366.785927 -7063082.894116,3332680.222665 -2890991.325968 -5819952.562870,5882168.447501 -4317302.876189 -203184.947779,2871422.051156 113449.677969 6699396.812952,-3422954.893370 775071.360795 6389874.189701,-7137988.249034 852120.915059 1257054.478481,-5472882.339461 286689.108037 -4826557.811293,305228.488430 -494043.291219 -7280471.984105,5854485.534605 -904002.675279 -4270119.225188,7002159.281587 -634183.378025 1952561.523274,487122.210863 713137.368058 7237383.693618,-4906898.058029 -1817010.137972 5079443.818651,-6602005.119117 -2977923.851869 -914207.346788,-3324138.591138 -1895797.271803 -6220491.032296,2448877.134415 609614.304379 -6853646.750380,6384635.142984 2657944.081648 -2340845.839667,5514397.318693 2705528.407294 3934101.440683,-1212599.021677 -897675.384157 7131074.106348,-4002068.687516 -5119090.297083 3316162.305243,-3774148.245419 -5481464.106041 -3004021.834379,-706366.785927 -1719226.404613 -7063082.894116,2890991.325968 3332680.222665 -5819952.562870,4317302.876189 5882168.447501 -203184.947779,2490865.512561 3999699.277740 5564743.811372
