-625548.329204 -7071599.839493 -14914.319511,-193826.390069 -5444592.551457 4542208.399727,328405.008028 -1267070.700728 6966974.211914,696546.583783 3503408.287624 6124971.725058,738220.350482 6633751.542480 2409579.826584,433817.839917 6655806.118977 -2437657.361790,-73407.093210 3564920.166317 -6143599.409716,-546156.714691 -1187261.219187 -6982330.343161,-764361.695408 -5386804.428933 -4565858.739360,3007244.273907 -6221352.969845 1619738.920194,2112948.348001 -3694642.131556 5671936.365033,228925.591802 561979.315717 7062663.015081,-1762597.017044 4555462.964610 5141960.536772,-2928883.756478 6415225.311099 807898.165836,-2723228.346602 5269754.595852 -3906109.436245,-1245313.185046 1662647.776494 -6793014.863389,812712.598513 -2718485.652247 -6512191.787277,2492447.803475 -5833261.728881 -3193506.926262,5310009.376224 -3481169.372918 3166692.524159,2537765.590166 -1280646.263853 6494950.493161,-1422564.344986 1518993.869021 6776883.873514,-4717368.207931 3607413.919185 3880797.918827,-5802172.882553 4005508.252823 -837524.974878,-4170660.548701 2528393.698959 -5163881.237611,-593237.141449 -128143.658955 -7077621.100989,3260481.867362 -2724778.954430 -5692152.269861,5594108.370251 -4050757.803703 -1648771.236578,5444592.551457 -193826.390069 4542208.399727,1267070.700728 328405.008028 6966974.211914,-3503408.287624 696546.583783 6124971.725058,-6633751.542480 738220.350482 2409579.826584,-6655806.118977 433817.839917 -2437657.361790,-3564920.166317 -73407.093210 -6143599.409716,1187261.219187 -546156.714691 -6982330.343161,5386804.428933 -764361.695408 -4565858.739360,7071599.839493 -625548.329204 -14914.319511,3694642.131556 2112948.348001 5671936.365033,-561979.315717 228925.591802 7062663.015081,-4555462.964610 -1762597.017044 5141960.536772,-6415225.311099 -2928883.756478 807898.165836,-5269754.595852 -2723228.346602 -3906109.436245,-1662647.776494 -1245313.185046 -6793014.863389,2718485.652247 812712.598513 -6512191.787277,5833261.728881 2492447.803475 -3193506.926262,6221352.969845 3007244.273907 1619738.920194,1280646.263853 2537765.590166 6494950.493161,-1518993.869021 -1422564.344986 6776883.873514,-3607413.919185 -4717368.207931 3880797.918827,-4005508.252823 -5802172.882553 -837524.974878,-2528393.698959 -4170660.548701 -5163881.237611,128143.658955 -593237.141449 -7077621.100989,2724778.954430 3260481.867362 -5692152.269861,4050757.803703 5594108.370251 -1648771.236578,3481169.372918 5310009.376224 3166692.524159
-626667.490400 -7068173.596424 209455.954403,-181836.744383 -5298484.717968 4711888.589747,347874.173734 -1046840.348825 7002441.758636,714386.532629 3694695.642230 6009671.740880,746066.506667 6706445.901223 2197430.564960,428008.671669 6575879.409969 -2647064.383045,-90113.037478 3370225.572001 -6252341.135442,-565974.499450 -1405782.407017 -6940039.078975,-778053.317437 -5527394.259555 -4392070.021420,2982885.503228 -6172117.417906 1837322.073461,2035724.341186 -3530171.550790 5803122.009915,135045.373316 764572.894005 7046068.518626,-1829205.440348 4701379.812790 4985330.356088,-2936971.008505 6436010.873365 584596.985866,-2669080.844056 5155864.017933 -4091274.923891,-1154433.169736 1467706.153861 -6853726.180044,897969.419693 -2903654.199721 -6420390.342987,2532316.296073 -5922250.515833 -2991674.507291,5224571.350999 -3422635.783111 3365707.077530,2368137.435107 -1162047.385865 6580577.303937,-1596935.095308 1642116.147449 6709117.391084,-4814845.437584 3677411.637801 3691285.644046,-5777014.272667 3989543.261188 -1059888.877543,-4034943.849823 2434161.069090 -5314867.998580,-410591.757248 -256483.196394 -7087081.705396,3405044.658970 -2827493.178916 -5555718.585479,5632927.695398 -4079750.904758 -1429756.259856,5298484.717968 -181836.744383 4711888.589747,1046840.348825 347874.173734 7002441.758636,-3694695.642230 714386.532629 6009671.740880,-6706445.901223 746066.506667 2197430.564960,-6575879.409969 428008.671669 -2647064.383045,-3370225.572001 -90113.037478 -6252341.135442,1405782.407017 -565974.499450 -6940039.078975,5527394.259555 -778053.317437 -4392070.021420,7068173.596424 -626667.490400 209455.954403,3530171.550790 2035724.341186 5803122.009915,-764572.894005 135045.373316 7046068.518626,-4701379.812790 -1829205.440348 4985330.356088,-6436010.873365 -2936971.008505 584596.985866,-5155864.017933 -2669080.844056 -4091274.923891,-1467706.153861 -1154433.169736 -6853726.180044,2903654.199721 897969.419693 -6420390.342987,5922250.515833 2532316.296073 -2991674.507291,6172117.417906 2982885.503228 1837322.073461,1162047.385865 2368137.435107 6580577.303937,-1642116.147449 -1596935.095308 6709117.391084,-3677411.637801 -4814845.437584 3691285.644046,-3989543.261188 -5777014.272667 -1059888.877543,-2434161.069090 -4034943.849823 -5314867.998580,256483.196394 -410591.757248 -7087081.705396,2827493.178916 3405044.658970 -5555718.585479,4079750.904758 5632927.695398 -1429756.259856,3422635.783111 5224571.350999 3365707.077530
-627130.042401 -7057681.447041 433615.388878,-169014.744722 -5147138.589300 4876827.174197,367962.136693 -825652.746070 7030875.277505,732342.216279 3882217.377727 5888329.472611,753470.230384 6772403.269082 1983068.496829,421408.711985 6489422.464899 -2853812.177770,-107588.562827 3172261.648134 -6354832.700341,-586184.253713 -1622822.892793 -6890818.849974,-791573.629942 -5662424.071710 -4213878.092193,2955774.290396 -6116599.800152 2053055.066927,1957196.398752 -3361836.545414 5928472.089121,41916.134126 966813.270461 7022396.488500,-1893358.205774 4842887.317857 4823684.179570,-2942046.330699 6450393.554312 360707.268036,-2612786.247971 5036599.008296 -4272337.123590,-1063265.897917 1270911.536960 -6907593.597799,981530.824549 -3086311.767905 -6322172.646025,2569283.693293 -6005503.907490 -2786837.734997,5134176.195467 -3360296.873842 3561332.894656,2196670.132971 -1041543.177171 6659591.123382,-1769176.333213 1764358.875119 6634609.565307,-4907211.930432 3744149.726339 3498057.175177,-5746166.095068 3969472.152853 -1281186.617760,-3895636.159929 2336907.735979 -5460533.543239,-228102.302701 -385367.413400 -7089468.516063,3545780.211321 -2928022.665665 -5413724.653202,5666005.676397 -4104828.688527 -1209303.438514,5147138.589300 -169014.744722 4876827.174197,825652.746070 367962.136693 7030875.277505,-3882217.377727 732342.216279 5888329.472611,-6772403.269082 753470.230384 1983068.496829,-6489422.464899 421408.711985 -2853812.177770,-3172261.648134 -107588.562827 -6354832.700341,1622822.892793 -586184.253713 -6890818.849974,5662424.071710 -791573.629942 -4213878.092193,7057681.447041 -627130.042401 433615.388878,3361836.545414 1957196.398752 5928472.089121,-966813.270461 41916.134126 7022396.488500,-4842887.317857 -1893358.205774 4823684.179570,-6450393.554312 -2942046.330699 360707.268036,-5036599.008296 -2612786.247971 -4272337.123590,-1270911.536960 -1063265.897917 -6907593.597799,3086311.767905 981530.824549 -6322172.646025,6005503.907490 2569283.693293 -2786837.734997,6116599.800152 2955774.290396 2053055.066927,1041543.177171 2196670.132971 6659591.123382,-1764358.875119 -1769176.333213 6634609.565307,-3744149.726339 -4907211.930432 3498057.175177,-3969472.152853 -5746166.095068 -1281186.617760,-2336907.735979 -3895636.159929 -5460533.543239,385367.413400 -228102.302701 -7089468.516063,2928022.665665 3545780.211321 -5413724.653202,4104828.688527 5666005.676397 -1209303.438514,3360296.873842 5134176.195467 3561332.894656
-626904.582038 -7040136.214299 657338.307241,-155350.635247 -4990709.481207 5036858.622911,388652.578185 -603731.130880 7052246.413054,750378.756652 4065785.537541 5761066.346908,760394.506639 6831559.748652 1766709.489562,413996.258390 6396526.371636 -3057693.650293,-125830.214523 2971228.753448 -6450972.790407,-606758.942340 -1838165.782730 -6834718.160573,-804884.367534 -5791758.974745 -4031460.588659,2925965.099468 -6054843.632504 2266720.641175,1877459.649460 -3189799.976812 6047861.135678,-50371.267527 1168495.295505 6991670.530265,-1955010.689544 4979832.853881 4657184.194562,-2944132.954784 6458346.357892 136454.439503,-2554424.495834 4912070.278227 -4449115.459540,-971909.521294 1072458.067780 -6954564.022953,1063325.154240 -3266269.058925 -6217635.753561,2603337.900084 -6082924.906198 -2579201.715385,5038931.091676 -3294193.676604 3753373.203622,2023542.976891 -919246.264268 6731913.046767,-1939120.279169 1885590.319613 6553434.788299,-4994389.549434 3807538.738391 3301306.839174,-5709678.005478 3945290.791126 -1501195.784304,-3752889.846299 2236715.502776 -5600733.276547,-45951.677150 -514667.540561 -7084779.183051,3682557.735076 -3026249.857778 -5266311.364644,5693325.633225 -4125940.311011 -987634.279573,4990709.481207 -155350.635247 5036858.622911,603731.130880 388652.578185 7052246.413054,-4065785.537541 750378.756652 5761066.346908,-6831559.748652 760394.506639 1766709.489562,-6396526.371636 413996.258390 -3057693.650293,-2971228.753448 -125830.214523 -6450972.790407,1838165.782730 -606758.942340 -6834718.160573,5791758.974745 -804884.367534 -4031460.588659,7040136.214299 -626904.582038 657338.307241,3189799.976812 1877459.649460 6047861.135678,-1168495.295505 -50371.267527 6991670.530265,-4979832.853881 -1955010.689544 4657184.194562,-6458346.357892 -2944132.954784 136454.439503,-4912070.278227 -2554424.495834 -4449115.459540,-1072458.067780 -971909.521294 -6954564.022953,3266269.058925 1063325.154240 -6217635.753561,6082924.906198 2603337.900084 -2579201.715385,6054843.632504 2925965.099468 2266720.641175,919246.264268 2023542.976891 6731913.046767,-1885590.319613 -1939120.279169 6553434.788299,-3807538.738391 -4994389.549434 3301306.839174,-3945290.791126 -5709678.005478 -1501195.784304,-2236715.502776 -3752889.846299 -5600733.276547,514667.540561 -45951.677150 -7084779.183051,3026249.857778 3682557.735076 -5266311.364644,4125940.311011 5693325.633225 -987634.279573,3294193.676604 5038931.091676 3753373.203622
-625960.493279 -7015557.980123 880399.440813,-140836.204372 -4829357.810612 5191822.387275,409927.597909 -381299.382519 7066533.854713,768460.389592 4245216.221477 5628009.760267,766802.563533 6883858.466922 1548571.437569,405750.849494 6297288.727724 -3258504.687989,-144832.891705 2767330.174203 -6540666.416285,-627670.218214 -2051595.922240 -6771792.310837,-817946.908069 -5915269.855784 -3844999.475782,2893514.897632 -5986898.979119 2478103.636693,1796609.679438 -3014228.784736 6161169.691017,-141727.701036 1369413.964674 6953921.286591,-2014121.402137 5112068.157715 4485997.517223,-2943257.215085 6459848.900638 -87935.740829,-2494077.046731 4782394.084909 -4621433.740576,-880461.492059 872541.909777 -6994591.171986,1143283.277848 -3443339.057173 -6106883.018302,2634470.119540 -6154422.293260 -2368974.470087,4938947.894523 -3224371.494396 3941634.889077,1848936.378513 -795271.831216 6797470.870274,-2106601.980623 2005679.008681 6465674.129754,-5076305.740836 3867492.279135 3101232.554914,-5667605.329258 3916999.418931 -1719695.343425,-3606860.239868 2133669.721743 -5735328.114918,135678.122190 -644253.592748 -7073018.323283,3815250.797334 -3122058.877363 -5113625.079436,5714876.879491 -4143038.876309 -764971.593215,4829357.810612 -140836.204372 5191822.387275,381299.382519 409927.597909 7066533.854713,-4245216.221477 768460.389592 5628009.760267,-6883858.466922 766802.563533 1548571.437569,-6297288.727724 405750.849494 -3258504.687989,-2767330.174203 -144832.891705 -6540666.416285,2051595.922240 -627670.218214 -6771792.310837,5915269.855784 -817946.908069 -3844999.475782,7015557.980123 -625960.493279 880399.440813,3014228.784736 1796609.679438 6161169.691017,-1369413.964674 -141727.701036 6953921.286591,-5112068.157715 -2014121.402137 4485997.517223,-6459848.900638 -2943257.215085 -87935.740829,-4782394.084909 -2494077.046731 -4621433.740576,-872541.909777 -880461.492059 -6994591.171986,3443339.057173 1143283.277848 -6106883.018302,6154422.293260 2634470.119540 -2368974.470087,5986898.979119 2893514.897632 2478103.636693,795271.831216 1848936.378513 6797470.870274,-2005679.008681 -2106601.980623 6465674.129754,-3867492.279135 -5076305.740836 3101232.554914,-3916999.418932 -5667605.329258 -1719695.343425,-2133669.721743 -3606860.239868 -5735328.114918,644253.592748 135678.122190 -7073018.323283,3122058.877363 3815250.797334 -5113625.079436,4143038.876309 5714876.879491 -764971.593215,3224371.494396 4938947.894523 3941634.889077
-624267.926659 -6983974.070318 1102574.162957,-125464.756860 -4663248.924727 5341563.058564,431767.734279 -158581.790919 7073723.356448,786550.469446 4420329.784995 5489292.956412,772657.859020 6929249.643168 1328874.036822,396653.237952 6191813.532974 -3456044.365892,-164589.873263 2560771.916186 -6623824.998699,-648888.434169 -2262900.115541 -6702103.347798,-830722.267908 -6032833.528095 -3654680.869069,2858483.139058 -5912822.375345 2686991.216045,1714742.454565 -2835293.799082 6268284.419352,-232065.864899 1569364.625376 6909186.408988,-2070652.072777 5239449.472810 4310296.026825,-2939448.568730 6454887.408892 -312237.416758,-2431826.829855 4647692.085031 -4789120.330822,-789018.471951 671361.046220 -7027635.612174,1221338.690188 -3617337.211520 -5990023.994999,2662674.912629 -6219910.711818 -2156366.726714,4834343.034437 -3150879.814248 4125928.687950,1673031.688569 -669737.488071 6856199.158428,-2271459.497307 2124493.848997 6371415.260937,-5152893.643744 3923927.060211 2898035.631778,-5620009.027675 3884602.612016 -1936465.865896,-3457705.488265 2027859.176865 -5864184.615834,316606.185409 -773994.495966 -7054197.516524,3943737.480059 -3215335.617981 -4955817.487886,5730654.769793 -4156081.445874 -541539.263210,4663248.924727 -125464.756860 5341563.058564,158581.790919 431767.734279 7073723.356448,-4420329.784995 786550.469446 5489292.956412,-6929249.643168 772657.859020 1328874.036822,-6191813.532974 396653.237952 -3456044.365892,-2560771.916186 -164589.873263 -6623824.998699,2262900.115541 -648888.434169 -6702103.347798,6032833.528095 -830722.267908 -3654680.869069,6983974.070318 -624267.926659 1102574.162957,2835293.799082 1714742.454565 6268284.419352,-1569364.625376 -232065.864899 6909186.408988,-5239449.472810 -2070652.072777 4310296.026825,-6454887.408892 -2939448.568730 -312237.416758,-4647692.085031 -2431826.829855 -4789120.330822,-671361.046220 -789018.471951 -7027635.612174,3617337.211520 1221338.690188 -5990023.994999,6219910.711818 2662674.912629 -2156366.726714,5912822.375345 2858483.139058 2686991.216045,669737.488071 1673031.688569 6856199.158428,-2124493.848997 -2271459.497307 6371415.260937,-3923927.060211 -5152893.643744 2898035.631778,-3884602.612016 -5620009.027675 -1936465.865896,-2027859.176865 -3457705.488265 -5864184.615834,773994.495966 316606.185409 -7054197.516524,3215335.617981 3943737.480059 -4955817.487886,4156081.445874 5730654.769793 -541539.263210,3150879.814248 4834343.034437 4125928.687950
-621797.984802 -6945419.012766 1323638.722438,-109231.227910 -4492552.921151 5485930.520604,454151.973325 64197.161869 7073807.749872,804611.598361 4590951.012129 5345054.897533,777924.269857 6967690.626315 1107838.557214,386685.548444 6080211.063370 -3650115.147281,-185092.762142 2351762.498840 -6700366.447783,-670382.715072 -2471867.325538 -6625720.010666,-843171.271032 -6144332.849673 -3460694.852188,2820931.568996 -5832676.828996 2893173.083248,1631954.152527 -2653169.601731 6369098.215777,-321300.347656 1768143.187007 6857510.523021,-2124567.581006 5361837.747501 4130256.194670,-2932739.421954 6443454.795246 -536224.869179,-2367758.049827 4508091.257214 -4952008.315083,-697676.215001 469115.103775 -7053664.796114,1297427.507176 -3788081.648869 -5867174.340888,2687950.073477 -6279310.820929 -1941591.705707,4725237.319701 -3073772.361661 4306069.380633,1496010.992500 -542763.192942 6908039.305046,-2433534.025742 2241904.305651 6270752.372243,-5224092.080049 3976763.100253 2691920.564170,-5566955.542286 3848109.394679 -2151289.751831,-3305586.342944 1919376.070803 -5987175.101547,496652.856113 -903758.217911 -7028335.295297,4067900.443204 -3305967.947147 -4793045.467881,5740660.618313 -4165029.211597 -317562.015792,4492552.921151 -109231.227910 5485930.520604,-64197.161869 454151.973325 7073807.749872,-4590951.012129 804611.598361 5345054.897533,-6967690.626315 777924.269857 1107838.557214,-6080211.063370 386685.548444 -3650115.147281,-2351762.498840 -185092.762142 -6700366.447783,2471867.325538 -670382.715072 -6625720.010666,6144332.849673 -843171.271032 -3460694.852188,6945419.012766 -621797.984802 1323638.722438,2653169.601731 1631954.152527 6369098.215777,-1768143.187007 -321300.347656 6857510.523021,-5361837.747501 -2124567.581006 4130256.194670,-6443454.795246 -2932739.421954 -536224.869179,-4508091.257214 -2367758.049827 -4952008.315083,-469115.103775 -697676.215001 -7053664.796114,3788081.648869 1297427.507176 -5867174.340888,6279310.820929 2687950.073477 -1941591.705707,5832676.828996 2820931.568996 2893173.083248,542763.192942 1496010.992500 6908039.305046,-2241904.305651 -2433534.025742 6270752.372243,-3976763.100253 -5224092.080049 2691920.564170,-3848109.394679 -5566955.542286 -2151289.751831,-1919376.070803 -3305586.342944 -5987175.101547,903758.217911 496652.856113 -7028335.295297,3305967.947147 4067900.443204 -4793045.467881,4165029.211597 5740660.618313 -317562.015792,3073772.361661 4725237.319701 4306069.380633
-618522.700171 -6899934.505828 1543370.475831,-92132.150071 -4317444.467935 5624780.096629,477057.775265 286813.031903 7066786.950839,822605.635619 4756909.306523 5195440.129467,782566.078888 6999145.946630 885687.613042,375831.246902 5962597.750649 -3840523.080014,-206331.517074 2140512.743763 -6770215.236316,-692120.975575 -2678288.890126 -6542717.669947,-855254.547328 -6249656.859585 -3263235.289789,2780924.202785 -5746531.728713 3096441.700065,1548341.087381 -2468034.330485 6463510.308041,-409347.722836 1965546.328620 6798945.187015,-2175836.032353 5479098.770694 3946058.907760,-2923165.142887 6425550.640839 -759672.750138,-2301956.134380 4363723.744804 -5109935.658854,-606529.481353 266005.146904 -7072653.090174,1371488.556181 -3955393.353887 -5738455.710088,2710296.680421 -6332549.366444 -1724864.903884,4611755.830561 -2993107.003244 4481875.977431,1318056.931783 -414471.113738 6952939.587693,-2592670.077251 2357780.523167 6163786.084325,-5289845.650554 4025923.774454 2483094.822223,-5508516.749053 3807533.183069 -2363951.452999,-3150666.009320 1808315.899606 -6104177.776838,675639.912605 -1033411.899549 -6995457.128725,4187627.073301 -3393845.798029 -4625470.936104,5744901.732049 -4169847.496784 -93265.187263,4317444.467935 -92132.150071 5624780.096629,-286813.031903 477057.775265 7066786.950839,-4756909.306523 822605.635619 5195440.129467,-6999145.946630 782566.078888 885687.613042,-5962597.750649 375831.246902 -3840523.080014,-2140512.743763 -206331.517074 -6770215.236316,2678288.890126 -692120.975575 -6542717.669947,6249656.859585 -855254.547328 -3263235.289789,6899934.505828 -618522.700171 1543370.475831,2468034.330485 1548341.087381 6463510.308041,-1965546.328620 -409347.722836 6798945.187015,-5479098.770694 -2175836.032353 3946058.907760,-6425550.640839 -2923165.142887 -759672.750138,-4363723.744804 -2301956.134380 -5109935.658854,-266005.146904 -606529.481353 -7072653.090174,3955393.353887 1371488.556181 -5738455.710088,6332549.366444 2710296.680421 -1724864.903884,5746531.728713 2780924.202785 3096441.700065,414471.113738 1318056.931783 6952939.587693,-2357780.523167 -2592670.077251 6163786.084325,-4025923.774454 -5289845.650554 2483094.822223,-3807533.183069 -5508516.749053 -2363951.452999,-1808315.899606 -3150666.009320 -6104177.776838,1033411.899549 675639.912605 -6995457.128725,3393845.798029 4187627.073301 -4625470.936104,4169847.496784 5744901.732049 -93265.187263,2993107.003244 4611755.830561 4481875.977431
-614415.114830 -6847569.369412 1761548.118645,-74165.690542 -4138102.617193 5757972.690239,500461.095359 509041.637656 7052667.959527,840493.768719 4918038.867043 5040598.640873,786548.062394 7023587.348076 662644.931917,364075.201373 5839096.049632 -4027077.988430,-228294.443784 1927235.563573 -6833302.466854,-714069.967619 -2881958.727713 -6453178.260459,-866932.616963 -6348700.896207 -3062499.635713,2738527.214062 -5654462.787991 3296592.498972,1463999.588705 -2280069.506827 6551426.351965,-496126.623474 2161371.707525 6733548.844260,-2224428.756699 5591103.331751 3757889.287377,-2910763.976304 6401181.213235 -982356.316211,-2234507.609994 4214726.730896 -5262745.362820,-515671.937877 62233.484710 -7084581.796864,1443463.414764 -4119096.362759 -5603995.641966,2729719.053751 -6379559.283696 -1506403.874970,4494027.761167 -2908945.718226 4653171.900098,1139352.512451 -284985.516314 6990855.215635,-2748715.624535 2471993.475810 6050623.352835,-5350104.768516 4071335.934288 2271768.638914,-5444769.848883 3762891.807068 -2574237.692372,-2993109.963039 1694777.378512 -6215076.840787,853390.739354 -1162821.988250 -6955595.400303,4302809.582640 -3478861.314396 -4453260.693657,5743391.376624 -4170505.836104 131125.509380,4138102.617193 -74165.690542 5757972.690239,-509041.637656 500461.095359 7052667.959527,-4918038.867043 840493.768719 5040598.640873,-7023587.348076 786548.062394 662644.931917,-5839096.049632 364075.201373 -4027077.988430,-1927235.563573 -228294.443784 -6833302.466854,2881958.727713 -714069.967619 -6453178.260459,6348700.896207 -866932.616963 -3062499.635713,6847569.369412 -614415.114830 1761548.118645,2280069.506827 1463999.588705 6551426.351965,-2161371.707525 -496126.623474 6733548.844260,-5591103.331751 -2224428.756699 3757889.287377,-6401181.213235 -2910763.976304 -982356.316211,-4214726.730896 -2234507.609994 -5262745.362820,-62233.484710 -515671.937877 -7084581.796864,4119096.362759 1443463.414764 -5603995.641966,6379559.283696 2729719.053751 -1506403.874970,5654462.787991 2738527.214062 3296592.498972,284985.516314 1139352.512451 6990855.215635,-2471993.475810 -2748715.624535 6050623.352835,-4071335.934288 -5350104.768516 2271768.638914,-3762891.807068 -5444769.848883 -2574237.692372,-1694777.378512 -2993109.963039 -6215076.840787,1162821.988250 853390.739354 -6955595.400303,3478861.314396 4302809.582640 -4453260.693657,4170505.836104 5743391.376624 131125.509380,2908945.718226 4494027.761167 4653171.900098
-609449.338587 -6788379.489777 1977951.914877,-55331.671611 -3954710.615201 5885374.920371,524336.409039 730659.285105 7031464.853990,858236.574278 5074178.860948 4880685.716513,789835.557315 7040993.814640 438935.122389,351403.722401 5709834.300764 -4209593.660639,-250968.197294 1712145.749062 -6889565.932758,-736195.324804 -3082673.542502 -6357190.208240,-878165.958757 -6441366.711326 -2858688.736760,2693808.838466 -5556551.973676 3493424.092543,1379025.891032 -2089459.854922 6632758.520462,-581557.817152 2355418.167521 6661386.768705,-2270320.317102 5697727.369853 3565936.502751,-2895576.973844 6370359.468180 -1204051.660932,-2165499.991527 4061242.301097 -5410285.611778,-425196.063958 -141996.526455 -7089439.171138,1513296.455601 -4279017.951860 -5463927.443532,2746224.727162 -6420279.786047 -1286428.007338,4372186.267227 -2821354.550691 4819785.158287,960080.916752 -154432.644050 7021748.371289,-2901522.250052 2584415.112521 5931377.366794,-5404825.697561 4112930.009312 2058154.793847,-5375797.263990 3714207.510618 -2781937.680642,-2833085.771551 1578862.353421 -6319762.592519,1029730.498023 -1291854.372717 -6908789.379595,4413345.112260 -3560908.983621 -4276586.266188,5736148.747183 -4166978.034402 355384.218473,3954710.615201 -55331.671611 5885374.920371,-730659.285105 524336.409039 7031464.853990,-5074178.860948 858236.574278 4880685.716513,-7040993.814640 789835.557315 438935.122389,-5709834.300764 351403.722401 -4209593.660639,-1712145.749062 -250968.197294 -6889565.932758,3082673.542502 -736195.324804 -6357190.208240,6441366.711326 -878165.958757 -2858688.736760,6788379.489777 -609449.338587 1977951.914877,2089459.854922 1379025.891032 6632758.520462,-2355418.167521 -581557.817152 6661386.768705,-5697727.369853 -2270320.317102 3565936.502751,-6370359.468180 -2895576.973844 -1204051.660932,-4061242.301096 -2165499.991527 -5410285.611778,141996.526455 -425196.063958 -7089439.171138,4279017.951860 1513296.455601 -5463927.443532,6420279.786047 2746224.727162 -1286428.007338,5556551.973676 2693808.838466 3493424.092543,154432.644050 960080.916752 7021748.371289,-2584415.112521 -2901522.250052 5931377.366794,-4112930.009312 -5404825.697561 2058154.793847,-3714207.510618 -5375797.263990 -2781937.680642,-1578862.353421 -2833085.771551 -6319762.592519,1291854.372717 1029730.498023 -6908789.379595,3560908.983621 4413345.112260 -4276586.266188,4166978.034402 5736148.747183 355384.218473,2821354.550691 4372186.267227 4819785.158287
