-634342.860296 -7171169.410426 -14913.874182,-43529.557804 -4504151.397970 5606081.055610,579617.866906 1557664.589505 6994243.725637,765537.197745 6446024.509772 3104213.233723,373993.795812 6474732.678156 -3131223.980720,-298875.822725 1632006.767298 -7009887.543532,-747308.565898 -4434674.237351 -5626775.934209,3022965.660184 -6182898.818147 2103867.733289,1491177.524631 -2208297.213700 6677572.113707,-1164645.201672 3429941.398773 6211389.844117,-2943287.223671 6483251.180899 1056324.497407,-2503684.651595 4649900.390632 -4898060.754900,-182632.532125 -677372.592476 -7169349.883491,2275639.268614 -5496602.897977 -4060006.867802,5017414.781627 -3209168.603521 4034925.358799,699266.823072 59660.693822 7154359.297049,-4145986.436572 3283078.808364 4875148.945654,-5866222.970599 4031343.663932 -1085819.649187,-3168071.228585 1743153.935301 -6230017.392504,1907958.973246 -1853124.885028 -6694464.927931,5552810.663548 -4058977.269519 -2132394.949554,4504151.397970 -43529.557804 5606081.055610,-1557664.589505 579617.866906 6994243.725637,-6446024.509772 765537.197745 3104213.233723,-6474732.678156 373993.795812 -3131223.980720,-1632006.767298 -298875.822725 -7009887.543532,4434674.237351 -747308.565898 -5626775.934209,7171169.410426 -634342.860296 -14913.874182,2208297.213700 1491177.524631 6677572.113707,-3429941.398773 -1164645.201672 6211389.844117,-6483251.180899 -2943287.223671 1056324.497407,-4649900.390632 -2503684.651595 -4898060.754900,677372.592476 -182632.532125 -7169349.883491,5496602.897977 2275639.268614 -4060006.867802,6182898.818147 3022965.660184 2103867.733289,-59660.693822 699266.823072 7154359.297049,-3283078.808364 -4145986.436572 4875148.945654,-4031343.663932 -5866222.970599 -1085819.649187,-1743153.935301 -3168071.228585 -6230017.392504,1853124.885028 1907958.973246 -6694464.927931,4058977.269519 5552810.663548 -2132394.949554,3209168.603521 5017414.781627 4034925.358799
-635785.877777 -7167807.911083 207893.229550,-28915.043842 -4328808.462778 5742355.151409,599266.095437 1772727.682124 6941286.659194,775411.073265 6538759.149217 2901869.586585,366664.657260 6375250.128190 -3330199.436264,-317846.140946 1415770.869597 -7055919.708984,-763701.748474 -4605447.208361 -5485548.799164,2992565.020920 -6121294.611551 2315849.075178,1403000.490560 -2019696.629144 6755775.633586,-1244136.773037 3603392.869260 6096954.801994,-2954153.472434 6510758.596531 835444.111934,-2437836.400036 4510985.902048 -5058657.653068,-89781.613569 -877875.859289 -7149334.420590,2325871.050410 -5608339.031285 -3874294.866705,4911869.331265 -3136695.461935 4217168.541947,517657.705742 187220.594914 7167566.546347,-4266847.350385 3369631.740884 4709386.048626,-5835142.818926 4011589.473920 -1305529.762476,-3008879.808026 1632276.653975 -6338072.166613,2075555.131259 -1971777.081317 -6610150.912175,5602949.587425 -4096273.370720 -1918631.613331,4328808.462778 -28915.043842 5742355.151409,-1772727.682124 599266.095437 6941286.659194,-6538759.149217 775411.073265 2901869.586585,-6375250.128190 366664.657260 -3330199.436264,-1415770.869597 -317846.140946 -7055919.708984,4605447.208361 -763701.748474 -5485548.799164,7167807.911083 -635785.877777 207893.229550,2019696.629144 1403000.490560 6755775.633586,-3603392.869260 -1244136.773037 6096954.801994,-6510758.596531 -2954153.472434 835444.111934,-4510985.902048 -2437836.400036 -5058657.653068,877875.859289 -89781.613569 -7149334.420590,5608339.031285 2325871.050410 -3874294.866705,6121294.611551 2992565.020920 2315849.075177,-187220.594914 517657.705742 7167566.546347,-3369631.740884 -4266847.350385 4709386.048626,-4011589.473920 -5835142.818926 -1305529.762476,-1632276.653975 -3008879.808026 -6338072.166613,1971777.081317 2075555.131259 -6610150.912175,4096273.370720 5602949.587425 -1918631.613331,3136695.461935 4911869.331265 4217168.541947
-636590.127148 -7157575.351821 430499.684793,-13496.764772 -4149388.156663 5873091.670870,619278.399254 1986009.036640 6881642.437823,784933.855396 6625185.624107 2696724.226924,358536.694475 6269710.500433 -3525969.155297,-337463.290082 1198274.108945 -7095196.304819,-780104.767480 -4771760.768942 -5339055.877966,2959579.307875 -6053685.761620 2525594.395941,1314312.006333 -1828777.681713 6827469.601005,-1321685.800687 3773740.015932 5976641.766530,-2962082.508079 6532069.080340 613757.229447,-2370281.964153 4367479.196829 -5214395.511866,2278.282963 -1077949.622264 -7122475.118726,2373404.458456 -5714934.192444 -3684855.680003,4801943.476081 -3060746.295020 4395341.537819,336113.197480 315395.970494 7173870.155340,-4383249.174520 3453476.651261 4539078.899869,-5798572.855979 3987847.696078 -1523980.877604,-2847315.759884 1519144.710168 -6440051.042472,2240660.879162 -2089282.016199 -6519503.111086,5647573.202243 -4129857.941373 -1703018.879541,4149388.156663 -13496.764772 5873091.670870,-1986009.036640 619278.399254 6881642.437823,-6625185.624107 784933.855396 2696724.226924,-6269710.500433 358536.694475 -3525969.155297,-1198274.108945 -337463.290082 -7095196.304819,4771760.768942 -780104.767480 -5339055.877966,7157575.351821 -636590.127148 430499.684793,1828777.681713 1314312.006333 6827469.601005,-3773740.015932 -1321685.800687 5976641.766530,-6532069.080340 -2962082.508079 613757.229447,-4367479.196829 -2370281.964153 -5214395.511866,1077949.622264 2278.282963 -7122475.118726,5714934.192444 2373404.458456 -3684855.680003,6053685.761620 2959579.307875 2525594.395941,-315395.970494 336113.197480 7173870.155340,-3453476.651261 -4383249.174520 4539078.899869,-3987847.696078 -5798572.855979 -1523980.877604,-1519144.710168 -2847315.759884 -6440051.042472,2089282.016199 2240660.879162 -6519503.111086,4129857.941373 5647573.202243 -1703018.879541,3060746.295020 4801943.476081 4395341.537819
-636724.750839 -7140483.827866 652690.608635,2727.976806 -3966066.099150 5998165.069016,639627.365127 2197303.086061 6815368.151333,794068.622613 6705222.578878 2488975.157590,349591.476940 6158219.466332 -3718345.419141,-357713.711104 979726.035226 -7127680.212703,-796481.971648 -4933455.503171 -5187436.672403,2924066.311522 -5980125.926168 2732901.201381,1225206.716521 -1635721.033231 6892585.365715,-1397231.924006 3940810.878645 5850566.202365,-2967094.103091 6547149.812530 391477.893934,-2301106.061561 4219510.741872 -5365125.862420,93461.999395 -1277400.104110 -7088797.353451,2418216.345296 -5816273.526112 -3491870.765197,4687757.948872 -2981375.172762 4569272.696770,154809.267270 444063.628308 7173264.095660,-4495092.153897 3534513.241545 4364391.478086,-5756566.398741 3960117.747280 -1740962.557756,-2683542.917778 1403855.966485 -6535857.321688,2403124.161462 -2205516.405246 -6422607.407407,5686654.257283 -4159673.985223 -1485764.301339,3966066.099150 2727.976806 5998165.069016,-2197303.086061 639627.365127 6815368.151333,-6705222.578878 794068.622613 2488975.157590,-6158219.466332 349591.476940 -3718345.419141,-979726.035226 -357713.711104 -7127680.212703,4933455.503171 -796481.971648 -5187436.672403,7140483.827866 -636724.750839 652690.608635,1635721.033231 1225206.716521 6892585.365715,-3940810.878645 -1397231.924006 5850566.202365,-6547149.812530 -2967094.103091 391477.893934,-4219510.741872 -2301106.061561 -5365125.862420,1277400.104110 93461.999395 -7088797.353451,5816273.526112 2418216.345296 -3491870.765197,5980125.926168 2924066.311522 2732901.201381,-444063.628308 154809.267270 7173264.095660,-3534513.241545 -4495092.153897 4364391.478086,-3960117.747280 -5756566.398741 -1740962.557756,-1403855.966485 -2683542.917778 -6535857.321688,2205516.405246 2403124.161462 -6422607.407407,4159673.985223 5686654.257283 -1485764.301339,2981375.172762 4687757.948872 4569272.696770
-636159.627786 -7116552.206817 874251.489912,19760.321549 -3779021.616174 6117455.279715,660284.364532 2406406.249952 6742527.248713,802778.509195 6778794.988861 2278822.924449,339811.845386 6040888.434670 -3907143.868456,-378582.320759 760337.094438 -7153340.739346,-812797.052440 -5090376.467229 -5030835.652659,2886086.001790 -5900674.779445 2937569.377464,1135778.846902 -1440709.773917 6951060.590197,-1470717.417637 4104436.343778 5718849.144811,-2969210.964626 6555974.108080 168820.697220,-2230394.326900 4067215.562212 -5510705.096694,183686.043387 -1476033.717431 -7048332.947045,2460286.624013 -5912247.081645 -3295525.083626,4569437.312386 -2898639.994443 4738794.507061,-26078.889092 573099.135976 7165748.946896,-4602281.321745 3612643.491581 4185492.032553,-5709181.982291 3928403.146303 -1956265.861920,-2517726.702809 1286511.015871 -6625400.201045,2562795.897723 -2320357.467438 -6319555.644218,5720171.063873 -4185668.043221 -1267077.097001,3779021.616174 19760.321549 6117455.279715,-2406406.249952 660284.364532 6742527.248713,-6778794.988861 802778.509195 2278822.924449,-6040888.434670 339811.845386 -3907143.868456,-760337.094438 -378582.320759 -7153340.739346,5090376.467229 -812797.052440 -5030835.652659,7116552.206817 -636159.627786 874251.489912,1440709.773917 1135778.846902 6951060.590197,-4104436.343778 -1470717.417637 5718849.144811,-6555974.108080 -2969210.964626 168820.697220,-4067215.562212 -2230394.326900 -5510705.096694,1476033.717431 183686.043387 -7048332.947045,5912247.081645 2460286.624013 -3295525.083626,5900674.779445 2886086.001790 2937569.377464,-573099.135976 -26078.889092 7165748.946896,-3612643.491581 -4602281.321745 4185492.032553,-3928403.146303 -5709181.982291 -1956265.861920,-1286511.015871 -2517726.702809 -6625400.201045,2320357.467438 2562795.897723 -6319555.644218,4185668.043221 5720171.063873 -1267077.097001,2898639.994443 4569437.312386 4738794.507061
-634865.347805 -7085806.115842 1094968.402707,37599.881896 -3588437.559039 6230847.826556,681219.562189 2613117.139943 6663189.481293,811026.688970 6845834.245613 2066470.418647,329181.880403 5917834.435253 -4092183.678116,-400052.531427 540318.425024 -7172153.642323,-829013.039248 -5242373.354162 -4869402.126435,2845700.512566 -5815397.926198 3139401.387558,1046122.122680 -1243929.233632 7002839.305485,-1542087.282930 4264450.302925 5581617.088004,-2968458.762840 6558521.419016 -53999.434616,-2158233.257287 3910733.085375 -5650994.597478,272868.680247 -1673657.247594 -7001120.141744,2499598.338866 -6002749.910282 -3096006.924881,4447109.853275 -2812602.392043 4903743.755339,-206377.024416 702376.941422 7151331.896089,-4704726.627469 3687771.723351 4002552.921827,-5656483.326897 3892711.461599 -2169683.550029,-2350033.971895 1167213.063468 -6708594.851051,2719530.147338 -2433683.024255 -6210445.545437,5748107.555435 -4207790.205450 -1047167.944412,3588437.559039 37599.881896 6230847.826556,-2613117.139943 681219.562189 6663189.481293,-6845834.245613 811026.688970 2066470.418647,-5917834.435253 329181.880403 -4092183.678116,-540318.425024 -400052.531427 -7172153.642323,5242373.354162 -829013.039248 -4869402.126435,7085806.115842 -634865.347805 1094968.402707,1243929.233632 1046122.122680 7002839.305485,-4264450.302925 -1542087.282930 5581617.088004,-6558521.419016 -2968458.762840 -53999.434616,-3910733.085375 -2158233.257287 -5650994.597478,1673657.247594 272868.680247 -7001120.141744,6002749.910282 2499598.338866 -3096006.924881,5815397.926198 2845700.512566 3139401.387558,-702376.941422 -206377.024416 7151331.896089,-3687771.723351 -4704726.627469 4002552.921827,-3892711.461599 -5656483.326897 -2169683.550029,-1167213.063468 -2350033.971895 -6708594.851051,2433683.024255 2719530.147338 -6210445.545437,4207790.205450 5748107.555435 -1047167.944412,2812602.392043 4447109.853275 4903743.755339
-632813.395137 -7048277.902745 1314628.219285,56244.659209 -3394500.120810 6338233.928169,702401.995060 2817236.744222 6577430.840104,818776.558206 6906278.211847 1852122.676167,317687.048764 5789179.987104 -4273287.727969,-422106.248198 319881.664773 -7184101.150433,-845092.444107 -5389300.630846 -4703290.102995,2802973.949365 -5724366.894853 3338202.466694,956329.643338 -1045566.825468 7047871.961157,-1611289.217223 4420689.851815 5439001.867572,-2964865.962879 6554777.417452 -276767.455080,-2084710.036128 3750207.048254 -5785860.863225,360929.981403 -1870078.040215 -6947203.567502,2536137.559333 -6087682.229663 -2893507.727290,4320907.386396 -2723327.765617 5063961.682429,-385911.998798 831770.493701 7130026.731366,-4802342.953850 3759804.797853 3815750.447942,-5598539.183633 3853054.423399 -2381010.285896,-2180632.826390 1046067.881855 -6785362.489027,2873184.204362 -2545371.672825 -6095380.630870,5770453.218392 -4225994.287611 -826248.773619,3394500.120810 56244.659209 6338233.928169,-2817236.744222 702401.995060 6577430.840104,-6906278.211847 818776.558206 1852122.676167,-5789179.987104 317687.048764 -4273287.727969,-319881.664773 -422106.248198 -7184101.150433,5389300.630846 -845092.444107 -4703290.102995,7048277.902745 -632813.395137 1314628.219285,1045566.825468 956329.643338 7047871.961157,-4420689.851815 -1611289.217223 5439001.867572,-6554777.417452 -2964865.962879 -276767.455080,-3750207.048254 -2084710.036128 -5785860.863225,1870078.040215 360929.981403 -6947203.567502,6087682.229663 2536137.559333 -2893507.727290,5724366.894853 2802973.949365 3338202.466694,-831770.493701 -385911.998798 7130026.731366,-3759804.797853 -4802342.953850 3815750.447942,-3853054.423399 -5598539.183633 -2381010.285896,-1046067.881855 -2180632.826390 -6785362.489027,2545371.672825 2873184.204362 -6095380.630870,4225994.287611 5770453.218392 -826248.773619,2723327.765617 4320907.386396 5063961.682429
-629976.121374 -7004006.608407 1533018.822178,75691.077585 -3197398.649698 6439510.597951,723799.586304 3018568.629082 6485333.487451,825991.720613 6960071.292851 1635986.674921,305314.168244 5655052.971652 -4450282.769326,-444723.894439 99238.746767 -7189171.978617,-860997.260806 -5531017.694335 -4532658.152228,2757972.370082 -5627659.038847 3533780.812652,866493.804802 -845811.852303 7086115.469518,-1678273.697693 4572995.444823 5291140.537873,-2958463.846318 6544733.984620 -499268.411099,-2009912.479391 3585785.333275 -5915175.627678,447791.910406 -2065104.184980 -6886634.204301,2569893.442785 -6166949.511869 -2688221.894639,4190965.142777 -2630885.178142 5219294.134313,-564511.951317 961152.367998 7101853.829736,-4895050.233824 3828652.176558 3625264.686218,-5535423.290881 3809447.862598 -2590042.837681,-2009692.460375 923183.686606 -6855630.446738,3023618.755477 -2655302.886875 -5974470.125827,5787203.139555 -4240237.836159 -604532.557695,3197398.649698 75691.077585 6439510.597951,-3018568.629082 723799.586304 6485333.487451,-6960071.292851 825991.720613 1635986.674921,-5655052.971652 305314.168244 -4450282.769326,-99238.746767 -444723.894439 -7189171.978617,5531017.694335 -860997.260806 -4532658.152228,7004006.608407 -629976.121374 1533018.822178,845811.852303 866493.804802 7086115.469518,-4572995.444823 -1678273.697693 5291140.537873,-6544733.984620 -2958463.846318 -499268.411099,-3585785.333275 -2009912.479391 -5915175.627678,2065104.184980 447791.910406 -6886634.204301,6166949.511869 2569893.442785 -2688221.894639,5627659.038847 2757972.370082 3533780.812652,-961152.367998 -564511.951317 7101853.829736,-3828652.176558 -4895050.233824 3625264.686218,-3809447.862598 -5535423.290881 -2590042.837681,-923183.686606 -2009692.460375 -6855630.446738,2655302.886875 3023618.755477 -5974470.125827,4240237.836159 5787203.139555 -604532.557695,2630885.178142 4190965.142777 5219294.134313
-626326.821998 -6953037.922602 1749929.315168,95933.962321 -2997325.459985 6534580.738130,745379.194036 3216919.128880 6386985.682700,832636.070939 7007164.489190 1418271.129593,292051.460564 5515586.495845 -4622999.587042,-467884.425867 -121398.299426 -7187361.337416,-876689.038029 -5667389.012066 -4357669.258804,2710763.676573 -5525357.474526 3725947.773642,776706.199785 -644855.329163 7117533.243935,-1742994.003696 4721211.067541 5138175.243876,-2949286.433496 6528389.236644 -721287.656593,-1933928.920739 3417619.834377 -6038815.974242,533378.387217 -2258544.701120 -6819469.338985,2600858.208071 -6240462.601995 -2480346.609307,4057421.611271 -2535347.314789 5369591.708174,-742006.463208 1090394.390508 7066840.139037,-4982773.509827 3894226.046962 3431279.310861,-5467214.267817 3761911.729436 -2796580.275697,-1837382.988609 798671.048075 -6919332.232550,3170698.002094 -2763357.153566 -5847828.865338,5798357.986307 -4250482.213073 -382233.102161,2997325.459985 95933.962321 6534580.738130,-3216919.128880 745379.194036 6386985.682700,-7007164.489190 832636.070939 1418271.129593,-5515586.495845 292051.460564 -4622999.587042,121398.299426 -467884.425867 -7187361.337416,5667389.012066 -876689.038029 -4357669.258804,6953037.922602 -626326.821998 1749929.315168,644855.329163 776706.199785 7117533.243935,-4721211.067541 -1742994.003696 5138175.243876,-6528389.236644 -2949286.433496 -721287.656593,-3417619.834377 -1933928.920739 -6038815.974242,2258544.701120 533378.387217 -6819469.338985,6240462.601995 2600858.208071 -2480346.609307,5525357.474526 2710763.676573 3725947.773642,-1090394.390508 -742006.463208 7066840.139037,-3894226.046962 -4982773.509827 3431279.310861,-3761911.729436 -5467214.267817 -2796580.275697,-798671.048075 -1837382.988609 -6919332.232550,2763357.153566 3170698.002094 -5847828.865338,4250482.213073 5798357.986307 -382233.102161,2535347.314789 4057421.611271 5369591.708174
-621839.791158 -6895424.134426 1965150.232907,116966.532172 -2794475.640599 6623353.228161,767106.655695 3412097.535497 6282481.702330,838673.859122 7047515.444553 1199186.284503,277888.584619 5370918.751508 -4791273.157068,-491565.349739 -341817.547518 -7178670.936990,-892128.939405 -5798284.259746 -4178490.671516,2661417.521989 -5417551.004486 3914518.032397,687057.524570 -442889.800246 7142095.231349,-1805406.247166 4865184.402469 4980253.087772,-2937370.421806 6505747.534934 -942611.065502,-1856848.109315 3245866.312730 -6156664.445046,617615.353689 -2450209.722513 -6745772.516638,2629027.122395 -6308137.824498 -2270081.642006,3920418.386204 -2436790.424669 5514709.893404,-918226.720486 1219367.765341 7025019.154041,-5065442.997885 3956441.432829 3233981.416511,-5393995.514486 3710470.091022 -3000424.167318,-1663875.278601 672642.792798 -6976407.588116,3314289.785500 -2869416.103490 -5715577.192967,5803923.992672 -4256692.660205 -159564.833230,2794475.640599 116966.532172 6623353.228161,-3412097.535497 767106.655695 6282481.702330,-7047515.444553 838673.859122 1199186.284503,-5370918.751508 277888.584619 -4791273.157068,341817.547518 -491565.349739 -7178670.936990,5798284.259746 -892128.939405 -4178490.671516,6895424.134426 -621839.791158 1965150.232907,442889.800246 687057.524570 7142095.231349,-4865184.402469 -1805406.247166 4980253.087772,-6505747.534934 -2937370.421806 -942611.065502,-3245866.312730 -1856848.109315 -6156664.445046,2450209.722513 617615.353689 -6745772.516638,6308137.824498 2629027.122395 -2270081.642006,5417551.004486 2661417.521989 3914518.032397,-1219367.765341 -918226.720486 7025019.154041,-3956441.432829 -5065442.997885 3233981.416511,-3710470.091022 -5393995.514486 -3000424.167318,-672642.792798 -1663875.278601 -6976407.588116,2869416.103490 3314289.785500 -5715577.192967,4256692.660205 5803923.992672 -159564.833230,2436790.424669 3920418.386204 5514709.893404
